city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
Fingerville,Fingerville,SC,South Carolina,45083,Spartanburg,35.1351,-82.0002,204,124.3,shape,FALSE,FALSE,America/New_York,3,29349 29338,1840026961
Park Place,Park Place,PA,Pennsylvania,42107,Schuylkill,40.8384,-76.098,204,43.5,point,FALSE,FALSE,America/New_York,4,18220 17948,1840100727
Oakwood Park,Oakwood Park,MO,Missouri,29047,Clay,39.2047,-94.5738,204,1123.4,shape,FALSE,TRUE,America/Chicago,3,64118,1840012680
Dunreith,Dunreith,IN,Indiana,18065,Henry,39.8029,-85.4367,204,287.9,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,47337 47385,1840010530
Pryorsburg,Pryorsburg,KY,Kentucky,21083,Graves,36.6899,-88.7124,204,63.2,shape,FALSE,FALSE,America/Chicago,3,42066,1840026920
Glen Hope,Glen Hope,PA,Pennsylvania,42033,Clearfield,40.8009,-78.4985,204,37,shape,FALSE,TRUE,America/New_York,3,16627 16645,1840003494
Haralson,Haralson,GA,Georgia,13077,Coweta,33.2285,-84.569,204,98.1,shape,FALSE,TRUE,America/New_York,3,30276 30229,1840016860
Tollette,Tollette,AR,Arkansas,5061,Howard,33.8181,-93.8969,204,81.8,shape,FALSE,TRUE,America/Chicago,3,71851,1840016690
Portsmouth,Portsmouth,IA,Iowa,19165,Shelby,41.6501,-95.5192,204,197.4,shape,FALSE,TRUE,America/Chicago,3,51565,1840009216
Bardolph,Bardolph,IL,Illinois,17109,McDonough,40.4959,-90.5631,204,127.6,shape,FALSE,TRUE,America/Chicago,3,61416,1840012108
Mears,Mears,MI,Michigan,26127,Oceana,43.6835,-86.4222,204,69.3,shape,FALSE,FALSE,America/Detroit,3,49436,1840071012
Malcolm,Malcolm,AL,Alabama,1129,Washington,31.1946,-88.0016,204,33.3,shape,FALSE,FALSE,America/Chicago,3,36556 36553,1840025961
Arcola,Arcola,MS,Mississippi,28151,Washington,33.2705,-90.88,204,408.6,shape,FALSE,TRUE,America/Chicago,3,38722,1840015718
Oakville,Oakville,IA,Iowa,19115,Louisa,41.0977,-91.0436,204,188.8,shape,FALSE,TRUE,America/Chicago,3,52646,1840008247
Siasconset,Siasconset,MA,Massachusetts,25019,Nantucket,41.2636,-69.9718,204,37,shape,FALSE,FALSE,America/New_York,3,2564,1840024166
Lake George,Lake George,MN,Minnesota,27057,Hubbard,47.1895,-94.9822,204,15.5,shape,FALSE,FALSE,America/Chicago,3,56470 56458,1840025255
Fountain,Fountain,MI,Michigan,26105,Mason,44.0484,-86.181,204,76.8,shape,FALSE,TRUE,America/Detroit,3,49410,1840010946
Parkdale,Parkdale,MO,Missouri,29099,Jefferson,38.4801,-90.5283,204,918.9,shape,FALSE,TRUE,America/Chicago,3,63049,1840012908
North Bay,North Bay,WI,Wisconsin,55101,Racine,42.7644,-87.7812,203,1208.2,shape,FALSE,TRUE,America/Chicago,3,53402,1840002492
Watch Hill,Watch Hill,RI,Rhode Island,44009,Washington,41.3157,-71.8486,203,97.8,shape,FALSE,FALSE,America/New_York,3,2891,1840026292
Tustin,Tustin,MI,Michigan,26133,Osceola,44.1009,-85.4589,203,202.1,shape,FALSE,TRUE,America/Detroit,3,49688,1840010953
Burket,Burket,IN,Indiana,18085,Kosciusko,41.1549,-85.9687,203,307.2,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,46508,1840009303
Minden City,Minden City,MI,Michigan,26151,Sanilac,43.6715,-82.7757,203,79.5,shape,FALSE,TRUE,America/Detroit,3,48456,1840010981
Milroy,Milroy,MN,Minnesota,27127,Redwood,44.4178,-95.5536,203,260.8,shape,FALSE,TRUE,America/Chicago,3,56263,1840007871
Smithland,Smithland,KY,Kentucky,21139,Livingston,37.1387,-88.4038,203,154.8,shape,FALSE,TRUE,America/Chicago,3,42081,1840015252
Aucilla,Aucilla,FL,Florida,12065,Jefferson,30.477,-83.7604,203,39.1,shape,FALSE,FALSE,America/New_York,3,32344,1840026004
Acorn,Acorn,AR,Arkansas,5113,Polk,34.6379,-94.2025,203,19.7,shape,FALSE,FALSE,America/Chicago,3,71953,1840040299
Nason,Nason,IL,Illinois,17081,Jefferson,38.176,-88.9663,203,86.1,shape,FALSE,TRUE,America/Chicago,3,62816,1840008655
Hambleton,Hambleton,WV,West Virginia,54093,Tucker,39.0815,-79.6455,203,288,shape,FALSE,TRUE,America/New_York,3,26287 26269,1840005886
Saint Anthony,Saint Anthony,IN,Indiana,18037,Dubois,38.3145,-86.8267,203,157.6,point,FALSE,FALSE,America/Indiana/Vincennes,4,47575,1840055554
Galt,Galt,MO,Missouri,29079,Grundy,40.1272,-93.388,203,339,shape,FALSE,TRUE,America/Chicago,3,64641,1840008378
Godwin,Godwin,NC,North Carolina,37051,Cumberland,35.2134,-78.677,203,117.5,shape,FALSE,TRUE,America/New_York,3,28334 28344,1840016441
Blairsville,Blairsville,IN,Indiana,18129,Posey,38.0789,-87.762,203,62.9,point,FALSE,FALSE,America/Chicago,4,47638,1840054323
Campbell's Island,Campbell's Island,IL,Illinois,17161,Rock Island,41.5407,-90.43,203,172.8,shape,FALSE,FALSE,America/Chicago,4,61244,1840153074
Ronks,Ronks,PA,Pennsylvania,42071,Lancaster,40.0267,-76.171,202,115.8,shape,FALSE,FALSE,America/New_York,3,17572 17573,1840035175
Onward,Onward,IN,Indiana,18017,Cass,40.6947,-86.1948,202,153.1,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,46967 46994,1840009382
Lake Lindsey,Lake Lindsey,FL,Florida,12053,Hernando,28.6322,-82.3617,202,133.9,shape,FALSE,FALSE,America/New_York,3,34601,1840014107
Bosworth,Bosworth,MO,Missouri,29033,Carroll,39.4699,-93.3357,202,140.9,shape,FALSE,TRUE,America/Chicago,3,64623,1840007335
Lake Tekakwitha,Lake Tekakwitha,MO,Missouri,29099,Jefferson,38.4415,-90.7154,202,181.5,shape,FALSE,TRUE,America/Chicago,4,63069,1840042209
Vandervoort,Vandervoort,AR,Arkansas,5113,Polk,34.38,-94.3643,202,98.6,shape,FALSE,TRUE,America/Chicago,3,71972 71937,1840016608
Reddick,Reddick,IL,Illinois,17091,Kankakee,41.0985,-88.2486,202,185.8,shape,FALSE,TRUE,America/Chicago,3,60961,1840029810
Conception,Conception,MO,Missouri,29147,Nodaway,40.2411,-94.6805,202,104,shape,FALSE,FALSE,America/Chicago,3,64433,1840025544
Le Roy,Le Roy,MI,Michigan,26133,Osceola,44.0381,-85.4538,202,79.4,shape,FALSE,TRUE,America/Detroit,3,49655,1840010950
Arkabutla,Arkabutla,MS,Mississippi,28137,Tate,34.7003,-90.1216,202,19.3,shape,FALSE,FALSE,America/Chicago,3,38618,1840073952
Centerville,Centerville,NC,North Carolina,37069,Franklin,36.1865,-78.1113,202,47.9,shape,FALSE,FALSE,America/New_York,3,27549,1840016117
Blain City,Blain City,PA,Pennsylvania,42033,Clearfield,40.7565,-78.5331,202,180.2,point,FALSE,FALSE,America/New_York,4,16627,1840098532
Paris,Paris,MI,Michigan,26107,Mecosta,43.7814,-85.5067,202,90.8,shape,FALSE,FALSE,America/Detroit,3,49338,1840127884
Walkerville,Walkerville,MI,Michigan,26127,Oceana,43.7143,-86.1259,202,62.7,shape,FALSE,TRUE,America/Detroit,3,49459,1840010960
Witherbee,Witherbee,NY,New York,36031,Essex,44.0824,-73.5339,202,79.7,shape,FALSE,FALSE,America/New_York,3,12998,1840023958
Apple Grove,Apple Grove,WV,West Virginia,54053,Mason,38.6663,-82.1706,202,33.9,shape,FALSE,FALSE,America/New_York,3,25502,1840025640
Kane,Kane,IL,Illinois,17061,Greene,39.1905,-90.3512,201,142.6,shape,FALSE,TRUE,America/Chicago,3,62054,1840012664
Statesville,Statesville,TN,Tennessee,47189,Wilson,36.0198,-86.1206,201,88.4,shape,FALSE,FALSE,America/Chicago,3,37184,1840036102
Napoleon,Napoleon,MO,Missouri,29107,Lafayette,39.1293,-94.0857,201,44.4,shape,FALSE,TRUE,America/Chicago,3,64074 64097,1840008525
Mount Briar,Mount Briar,MD,Maryland,24043,Washington,39.4426,-77.6873,201,124.6,shape,FALSE,FALSE,America/New_York,3,21756,1840026617
Sedgewickville,Sedgewickville,MO,Missouri,29017,Bollinger,37.5146,-89.9061,201,121.2,shape,FALSE,TRUE,America/Chicago,3,63781,1840013011
West Point,West Point,IL,Illinois,17067,Hancock,40.2556,-91.1836,201,187.7,shape,FALSE,TRUE,America/Chicago,3,62380,1840012107
Colcord,Colcord,WV,West Virginia,54081,Raleigh,37.9451,-81.4374,201,76,shape,FALSE,FALSE,America/New_York,3,25048,1840038122
Searles,Searles,MN,Minnesota,27015,Brown,44.2307,-94.4362,201,177.3,shape,FALSE,FALSE,America/Chicago,3,56073 56084,1840025372
Chesterfield,Chesterfield,IL,Illinois,17117,Macoupin,39.2566,-90.0668,201,143.5,shape,FALSE,TRUE,America/Chicago,3,62630,1840010649
Spring Garden,Spring Garden,AL,Alabama,1019,Cherokee,33.973,-85.5558,201,34.3,shape,FALSE,FALSE,America/Chicago,3,36272 36275,1840022844
Rockdale,Rockdale,WI,Wisconsin,55025,Dane,42.9717,-89.0318,201,293.4,shape,FALSE,TRUE,America/Chicago,3,53523,1840002923
Pittsburg,Pittsburg,IN,Indiana,18015,Carroll,40.5928,-86.7017,201,219.1,point,FALSE,FALSE,America/Indiana/Indianapolis,4,46923,1840055410
New Point,New Point,IN,Indiana,18031,Decatur,39.3096,-85.3266,201,270.5,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,47263 47240,1840009608
Harvel,Harvel,IL,Illinois,17135,Montgomery,39.3577,-89.5322,201,107.8,shape,FALSE,TRUE,America/Chicago,3,62538,1840012636
Medon,Medon,TN,Tennessee,47113,Madison,35.4556,-88.8636,201,78.2,shape,FALSE,TRUE,America/Chicago,3,38356,1840015394
Farmington,Farmington,DE,Delaware,10001,Kent,38.8699,-75.579,201,259.6,shape,FALSE,TRUE,America/New_York,3,19952 19950,1840005805
Roadstown,Roadstown,NJ,New Jersey,34011,Cumberland,39.4431,-75.3169,201,92.8,shape,FALSE,FALSE,America/New_York,4,8302,1840081292
Crabtree,Crabtree,PA,Pennsylvania,42129,Westmoreland,40.3637,-79.4695,201,410.3,shape,FALSE,FALSE,America/New_York,3,15624,1840005386
Summit Station,Summit Station,PA,Pennsylvania,42107,Schuylkill,40.562,-76.2013,201,60.8,shape,FALSE,FALSE,America/New_York,3,17979 17972,1840005219
Troutville,Troutville,PA,Pennsylvania,42033,Clearfield,41.0259,-78.7863,201,100.7,shape,FALSE,TRUE,America/New_York,3,15866,1840003504
Arcola,Arcola,IN,Indiana,18003,Allen,41.1037,-85.2941,201,112.7,point,FALSE,FALSE,America/Indiana/Indianapolis,4,46704 46818,1840029910
Watkins,Watkins,IA,Iowa,19011,Benton,41.8931,-91.985,201,187.5,shape,FALSE,FALSE,America/Chicago,3,52354,1840026212
Lunenburg,Lunenburg,VT,Vermont,50009,Essex,44.457,-71.6803,201,30.6,shape,FALSE,FALSE,America/New_York,3,5906,1840152973
Rew,Rew,PA,Pennsylvania,42083,McKean,41.8992,-78.5388,200,78.7,shape,FALSE,FALSE,America/New_York,3,16701 16749 16744,1840026235
Tyner,Tyner,IN,Indiana,18099,Marshall,41.4098,-86.4025,200,193.2,point,FALSE,FALSE,America/Indiana/Indianapolis,4,46572 46574 46563,1840030060
Orwin,Orwin,PA,Pennsylvania,42107,Schuylkill,40.5839,-76.5314,200,125.7,shape,FALSE,FALSE,America/New_York,3,17980,1840035139
Sawyerville,Sawyerville,IL,Illinois,17117,Macoupin,39.0785,-89.802,200,78.2,shape,FALSE,TRUE,America/Chicago,3,62085 62009,1840012660
Sandusky,Sandusky,IN,Indiana,18031,Decatur,39.4195,-85.478,200,195.1,point,FALSE,FALSE,America/Indiana/Indianapolis,4,47240,1840055575
Wilson,Wilson,WI,Wisconsin,55109,St. Croix,44.9586,-92.1705,200,45.3,shape,FALSE,TRUE,America/Chicago,3,54027,1840002131
Fieldon,Fieldon,IL,Illinois,17083,Jersey,39.1087,-90.4996,200,62.3,shape,FALSE,TRUE,America/Chicago,3,62031,1840012715
Loomis,Loomis,MI,Michigan,26073,Isabella,43.7882,-84.6659,200,27.6,shape,FALSE,FALSE,America/Detroit,3,48617,1840026143
Woodstock,Woodstock,MN,Minnesota,27117,Pipestone,44.011,-96.0967,200,143.1,shape,FALSE,TRUE,America/Chicago,3,56186,1840010027
Cooksville,Cooksville,IL,Illinois,17113,McLean,40.5428,-88.7146,200,97.1,shape,FALSE,TRUE,America/Chicago,3,61730,1840011976
Newtown,Newtown,IN,Indiana,18045,Fountain,40.2045,-87.1483,200,153.2,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,47969 47994,1840009444
Watson,Watson,MN,Minnesota,27023,Chippewa,45.01,-95.7998,200,123.6,shape,FALSE,TRUE,America/Chicago,3,56295,1840010003
Williams,Williams,IN,Indiana,18093,Lawrence,38.8151,-86.6444,200,42.4,shape,FALSE,FALSE,America/Indiana/Indianapolis,3,47470,1840024596
Kansas,Kansas,OH,Ohio,39147,Seneca,41.2452,-83.2839,200,175.8,shape,FALSE,FALSE,America/New_York,3,44841,1840026351
Everglades,Everglades,FL,Florida,12021,Collier,25.858,-81.3862,200,84.4,shape,FALSE,TRUE,America/New_York,4,34139 34141,1840073877
Clark,Clark,MO,Missouri,29175,Randolph,39.276,-92.3474,200,129,shape,FALSE,TRUE,America/Chicago,3,65243,1840007338
Cats Bridge,Cats Bridge,VA,Virginia,51001,Accomack,37.5491,-75.7797,200,24.3,shape,FALSE,FALSE,America/New_York,3,23420,1840024723
Conroy,Conroy,IA,Iowa,19095,Iowa,41.7266,-91.9985,199,100.8,shape,FALSE,FALSE,America/Chicago,3,52220,1840026248
Uriah,Uriah,AL,Alabama,1099,Monroe,31.3074,-87.4992,199,47.8,shape,FALSE,FALSE,America/Chicago,3,36480,1840025944
Robertsdale,Robertsdale,PA,Pennsylvania,42061,Huntingdon,40.1842,-78.1153,199,189.4,point,FALSE,FALSE,America/New_York,4,16694 16674,1840101031
Curryville,Curryville,MO,Missouri,29163,Pike,39.3457,-91.3413,199,143.7,shape,FALSE,TRUE,America/Chicago,3,63339,1840007343
Macy,Macy,IN,Indiana,18103,Miami,40.9581,-86.1288,199,163,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,46951,1840009367
Glenfield,Glenfield,PA,Pennsylvania,42003,Allegheny,40.5207,-80.1333,199,93.7,shape,FALSE,TRUE,America/New_York,3,15143,1840001234
South Montrose,South Montrose,PA,Pennsylvania,42115,Susquehanna,41.7973,-75.8913,199,112.3,point,FALSE,FALSE,America/New_York,4,18801 18843,1840035201
Flensburg,Flensburg,MN,Minnesota,27097,Morrison,45.948,-94.5301,199,11,shape,FALSE,TRUE,America/Chicago,3,56345 56328 56382,1840007756
Haring,Haring,MI,Michigan,26165,Wexford,44.2819,-85.4007,199,33.2,shape,FALSE,FALSE,America/Detroit,3,49601,1840023969
Venango,Venango,PA,Pennsylvania,42039,Crawford,41.7727,-80.1121,199,264.1,shape,FALSE,TRUE,America/New_York,3,16440,1840000564
Bartow,Bartow,GA,Georgia,13163,Jefferson,32.8816,-82.4712,199,68,shape,FALSE,TRUE,America/New_York,3,30413,1840015736
Piffard,Piffard,NY,New York,36051,Livingston,42.8319,-77.8584,199,82.3,shape,FALSE,FALSE,America/New_York,3,14533,1840024079
Brandonville,Brandonville,PA,Pennsylvania,42107,Schuylkill,40.8601,-76.1689,199,54.8,shape,FALSE,FALSE,America/New_York,3,17967,1840005207
Hartly,Hartly,DE,Delaware,10001,Kent,39.1683,-75.7124,199,207.3,shape,FALSE,TRUE,America/New_York,3,19953,1840005808
New Lebanon,New Lebanon,PA,Pennsylvania,42085,Mercer,41.4196,-80.0755,199,60.4,shape,FALSE,TRUE,America/New_York,3,16145,1840000736
Reddington,Reddington,IN,Indiana,18071,Jackson,39.0326,-85.8328,199,89.1,point,FALSE,FALSE,America/Indiana/Indianapolis,4,47274,1840055482
Grandview Lake,Grandview Lake,IN,Indiana,18005,Bartholomew,39.1523,-86.0464,199,148.9,point,FALSE,FALSE,America/Indiana/Indianapolis,4,47201,1840054797
Brutus,Brutus,MI,Michigan,26047,Emmet,45.4942,-84.7818,198,27.1,shape,FALSE,FALSE,America/Detroit,3,49716 49706,1840025182
Koshkonong,Koshkonong,MO,Missouri,29149,Oregon,36.5976,-91.646,198,310.9,shape,FALSE,TRUE,America/Chicago,3,65692,1840009938
Dacusville,Dacusville,SC,South Carolina,45077,Pickens,34.9343,-82.5606,198,34.8,shape,FALSE,FALSE,America/New_York,3,29640,1840106307
Chauncey,Chauncey,WV,West Virginia,54045,Logan,37.7652,-81.9834,198,53.2,shape,FALSE,FALSE,America/New_York,3,25612 25647,1840038227
Vanduser,Vanduser,MO,Missouri,29201,Scott,36.991,-89.6866,198,279.7,shape,FALSE,TRUE,America/Chicago,3,63784,1840013038
Buttzville,Buttzville,NJ,New Jersey,34041,Warren,40.8293,-75.006,198,92.7,shape,FALSE,FALSE,America/New_York,3,07823 07863,1840024221
Gwynneville,Gwynneville,IN,Indiana,18145,Shelby,39.6609,-85.648,198,181.7,point,FALSE,FALSE,America/Indiana/Indianapolis,4,46144 46161,1840054828
Prairie Creek,Prairie Creek,IN,Indiana,18167,Vigo,39.275,-87.4972,198,63.8,point,FALSE,FALSE,America/Indiana/Indianapolis,4,47869 47850,1840055959
Callaghan,Callaghan,VA,Virginia,51005,Alleghany,37.8112,-80.0871,198,50.5,shape,FALSE,FALSE,America/New_York,3,24426,1840024750
Glen Richey,Glen Richey,PA,Pennsylvania,42033,Clearfield,40.9489,-78.4778,198,105,point,FALSE,FALSE,America/New_York,4,16830 16837,1840099501
Pindall,Pindall,AR,Arkansas,5129,Searcy,36.0637,-92.8622,198,26.6,shape,FALSE,TRUE,America/Chicago,3,72675 72669,1840016191
Bannock,Bannock,OH,Ohio,39013,Belmont,40.1043,-80.9757,198,154,shape,FALSE,FALSE,America/New_York,3,43972 43950,1840026547
Heislerville,Heislerville,NJ,New Jersey,34011,Cumberland,39.2236,-74.9915,198,106.4,shape,FALSE,FALSE,America/New_York,3,8324,1840080860
Quinby,Quinby,VA,Virginia,51001,Accomack,37.5533,-75.7368,198,68.2,shape,FALSE,FALSE,America/New_York,3,23423,1840024742
Whaleyville,Whaleyville,MD,Maryland,24047,Worcester,38.3917,-75.3004,198,75.4,shape,FALSE,FALSE,America/New_York,3,21872,1840006256
West Sunbury,West Sunbury,PA,Pennsylvania,42019,Butler,41.0061,-79.8965,197,288.6,shape,FALSE,TRUE,America/New_York,3,16061,1840000877
Echo,Echo,MN,Minnesota,27173,Yellow Medicine,44.6177,-95.4139,197,209.6,shape,FALSE,TRUE,America/Chicago,3,56237,1840007850
Woodlawn,Woodlawn,AR,Arkansas,5025,Cleveland,33.9668,-92.0452,197,32.3,shape,FALSE,TRUE,America/Chicago,4,71665,1840075576
Danbury,Danbury,NC,North Carolina,37169,Stokes,36.4111,-80.212,197,101.4,shape,FALSE,TRUE,America/New_York,3,27016,1840016034
Lenhartsville,Lenhartsville,PA,Pennsylvania,42011,Berks,40.5721,-75.8892,197,277.2,shape,FALSE,TRUE,America/New_York,3,19534,1840001181
Du Pont,Du Pont,GA,Georgia,13065,Clinch,30.9891,-82.8691,197,97.2,shape,FALSE,TRUE,America/New_York,3,31630,1840017139
Farner,Farner,TN,Tennessee,47139,Polk,35.1543,-84.3191,197,52.1,shape,FALSE,FALSE,America/New_York,3,37333,1840036139
Bolckow,Bolckow,MO,Missouri,29003,Andrew,40.1151,-94.8212,197,253.5,shape,FALSE,TRUE,America/Chicago,3,64427,1840007267
Monterey,Monterey,VA,Virginia,51091,Highland,38.4116,-79.5809,197,146.3,shape,FALSE,TRUE,America/New_York,3,24465,1840006214
Manchester,Manchester,IL,Illinois,17171,Scott,39.5423,-90.3303,197,71.6,shape,FALSE,TRUE,America/Chicago,3,62663 62082,1840012567
Schuyler,Schuyler,VA,Virginia,51125,Nelson,37.7939,-78.7002,197,49.4,shape,FALSE,FALSE,America/New_York,3,22969,1840024715
Trilby,Trilby,FL,Florida,12101,Pasco,28.4564,-82.194,197,75.8,shape,FALSE,FALSE,America/New_York,3,33523 33593,1840025152
Bristow,Bristow,IA,Iowa,19023,Butler,42.7738,-92.9079,197,81,shape,FALSE,TRUE,America/Chicago,3,50611,1840004450
Twin Lakes,Twin Lakes,MN,Minnesota,27087,Mahnomen,47.2261,-95.6555,197,28.5,shape,FALSE,TRUE,America/Chicago,4,56589 56566,1840150164
Henrietta,Henrietta,NC,North Carolina,37161,Rutherford,35.2569,-81.8012,197,130.3,shape,FALSE,FALSE,America/New_York,3,28114 28076,1840025818
Midland,Midland,PA,Pennsylvania,42125,Washington,40.257,-80.2162,196,185.7,shape,FALSE,TRUE,America/New_York,4,15342,1840001961
Bassfield,Bassfield,MS,Mississippi,28065,Jefferson Davis,31.4959,-89.7449,196,75.7,shape,FALSE,TRUE,America/Chicago,3,39421,1840015860
Trimountain,Trimountain,MI,Michigan,26061,Houghton,47.0557,-88.6587,196,161.9,shape,FALSE,FALSE,America/Detroit,3,49905,1840127171
Portersville,Portersville,PA,Pennsylvania,42019,Butler,40.9243,-80.1469,196,95.1,shape,FALSE,TRUE,America/New_York,3,16051,1840000871
Wadsworth,Wadsworth,NY,New York,36051,Livingston,42.8214,-77.8939,196,147.9,shape,FALSE,FALSE,America/New_York,3,14533,1840024084
Rippey,Rippey,IA,Iowa,19073,Greene,41.9339,-94.2007,196,87.4,shape,FALSE,TRUE,America/Chicago,3,50235,1840009171
Mayersville,Mayersville,MS,Mississippi,28055,Issaquena,32.8963,-91.0467,196,68.7,shape,FALSE,TRUE,America/Chicago,3,39113,1840016940
O'Kean,O'Kean,AR,Arkansas,5121,Randolph,36.1715,-90.8183,196,74.2,shape,FALSE,TRUE,America/Chicago,3,72449,1840016080
Norton,Norton,WV,West Virginia,54083,Randolph,38.9316,-79.9692,196,130.8,shape,FALSE,FALSE,America/New_York,3,26285 26257,1840139722
Harrellsville,Harrellsville,NC,North Carolina,37091,Hertford,36.3017,-76.7918,196,62.9,shape,FALSE,TRUE,America/New_York,3,27942,1840016047
Edinburg,Edinburg,PA,Pennsylvania,42073,Lawrence,41.0145,-80.4367,196,182.4,point,FALSE,FALSE,America/New_York,4,16116,1840099185
Blodgett,Blodgett,MO,Missouri,29201,Scott,37.0049,-89.5263,196,252.6,shape,FALSE,TRUE,America/Chicago,3,63824 63801,1840013032
Golden,Golden,MS,Mississippi,28141,Tishomingo,34.4866,-88.1863,196,130.4,shape,FALSE,TRUE,America/Chicago,3,38847,1840016514
Hickory Corners,Hickory Corners,MI,Michigan,26015,Barry,42.4363,-85.3793,196,36.6,shape,FALSE,FALSE,America/Detroit,3,49060,1840024094
Bee Branch,Bee Branch,AR,Arkansas,5141,Van Buren,35.4561,-92.395,196,21.2,shape,FALSE,FALSE,America/Chicago,3,72013,1840003882
Hazleton,Hazleton,IN,Indiana,18051,Gibson,38.4893,-87.5406,196,201.9,shape,FALSE,TRUE,America/Chicago,3,47640,1840010799
Bellmont,Bellmont,IL,Illinois,17185,Wabash,38.383,-87.9106,196,87.2,shape,FALSE,TRUE,America/Chicago,3,62811,1840012891
Needmore,Needmore,PA,Pennsylvania,42057,Fulton,39.8474,-78.1432,196,166.6,shape,FALSE,FALSE,America/New_York,3,17238,1840026555
Marietta,Marietta,MS,Mississippi,28117,Prentiss,34.5,-88.4726,195,42.3,shape,FALSE,TRUE,America/Chicago,3,38856,1840016600
Claremont,Claremont,IL,Illinois,17159,Richland,38.7176,-87.9728,195,94.9,shape,FALSE,TRUE,America/Chicago,3,62421,1840010755
Dillsboro,Dillsboro,NC,North Carolina,37099,Jackson,35.3706,-83.2527,195,157.5,shape,FALSE,TRUE,America/New_York,3,28779 28725,1840016346
Rutland,Rutland,IL,Illinois,17099,LaSalle,40.9838,-89.0413,195,108.4,shape,FALSE,TRUE,America/Chicago,3,61358,1840011536
South Ilion,South Ilion,NY,New York,36043,Herkimer,42.9924,-75.0509,195,171.4,shape,FALSE,FALSE,America/New_York,3,13357,1840085381
McBride,McBride,MI,Michigan,26117,Montcalm,43.3521,-85.0441,195,194.3,shape,FALSE,TRUE,America/Detroit,3,48852 48829,1840010993
Mellott,Mellott,IN,Indiana,18045,Fountain,40.1641,-87.1488,195,210.9,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,47958,1840009443
Wyaconda,Wyaconda,MO,Missouri,29045,Clark,40.3921,-91.926,195,117.1,shape,FALSE,TRUE,America/Chicago,3,63474,1840010403
Caulksville,Caulksville,AR,Arkansas,5083,Logan,35.3017,-93.868,195,55.9,shape,FALSE,TRUE,America/Chicago,3,72951,1840016392
Register,Register,GA,Georgia,13031,Bulloch,32.3658,-81.8845,195,96.7,shape,FALSE,TRUE,America/New_York,3,30452,1840018089
Westernville,Westernville,NY,New York,36065,Oneida,43.3079,-75.3819,195,74.1,shape,FALSE,FALSE,America/New_York,3,13486,1840085901
